shipment_id,order_id,warehouse,carrier,shipped_date,delivered_date
2482,2921,CLT-03,UPS,2025-03-16 03:41:00,2025-03-18 03:41:00
2483,2922,DFW-02,DHL,2025-01-22 18:32:00,2025-01-24 18:32:00
2484,2923,DFW-02,DHL,2025-01-04 14:31:00,2025-01-07 14:31:00
2485,2925,CLT-03,USPS,2025-09-24 17:38:00,2025-09-27 17:38:00
2486,2926,ATL-01,DHL,2025-01-13 18:15:00,2025-01-15 18:15:00
2487,2928,CLT-03,FedEx,2025-01-13 12:55:00,2025-01-17 12:55:00
2488,2929,CLT-03,FedEx,2025-01-21 22:37:00,2025-01-25 22:37:00
2489,2930,CLT-03,FedEx,2025-08-13 22:38:00,2025-08-16 22:38:00
2490,2931,ATL-01,FedEx,2025-10-15 06:35:00,2025-10-19 06:35:00
2491,2932,DFW-02,UPS,2025-05-16 06:41:00,2025-05-17 06:41:00
2492,2933,DFW-02,UPS,2025-10-13 19:19:00,
2493,2934,CLT-03,USPS,2024-11-14 19:07:00,2024-11-17 19:07:00
2494,2935,ATL-01,UPS,2025-10-03 18:55:00,
2495,2936,DFW-02,USPS,2025-08-05 00:22:00,2025-08-08 00:22:00
2496,2937,CLT-03,UPS,2025-01-08 19:08:00,2025-01-11 19:08:00
2497,2938,DFW-02,UPS,2025-09-16 12:54:00,
2498,2939,CLT-03,DHL,2025-08-23 12:57:00,2025-08-27 12:57:00
2499,2940,ATL-01,UPS,2025-01-16 09:34:00,2025-01-21 09:34:00
2500,2941,DFW-02,DHL,2025-08-29 13:15:00,2025-08-30 13:15:00
2501,2943,ATL-01,DHL,2025-04-24 10:32:00,2025-04-29 10:32:00
2502,2944,DFW-02,USPS,2025-10-13 16:30:00,
2503,2945,DFW-02,UPS,2025-08-08 10:54:00,2025-08-09 10:54:00
2504,2946,ATL-01,DHL,2025-08-26 11:02:00,2025-08-27 11:02:00
2505,2947,CLT-03,UPS,2025-10-11 20:39:00,2025-10-12 20:39:00
2506,2948,ATL-01,DHL,2024-12-12 22:24:00,2024-12-15 22:24:00
2507,2950,ATL-01,UPS,2025-05-23 12:40:00,2025-05-26 12:40:00
2508,2952,DFW-02,UPS,2024-11-05 13:01:00,2024-11-07 13:01:00
2509,2953,CLT-03,USPS,2024-10-03 16:15:00,2024-10-05 16:15:00
2510,2954,DFW-02,FedEx,2025-07-17 05:12:00,
2511,2955,DFW-02,FedEx,2025-08-24 08:49:00,2025-08-29 08:49:00
2512,2956,DFW-02,FedEx,2025-06-19 01:09:00,2025-06-22 01:09:00
2513,2957,ATL-01,FedEx,2025-03-25 13:00:00,
2514,2958,ATL-01,FedEx,2025-01-11 11:46:00,2025-01-15 11:46:00
2515,2960,ATL-01,UPS,2025-08-11 04:56:00,
2516,2963,CLT-03,UPS,2025-05-04 17:04:00,2025-05-09 17:04:00
2517,2964,CLT-03,DHL,2025-10-12 22:23:00,2025-10-16 22:23:00
2518,2965,CLT-03,UPS,2025-07-18 09:00:00,2025-07-23 09:00:00
2519,2966,ATL-01,UPS,2025-05-12 17:59:00,2025-05-16 17:59:00
2520,2967,DFW-02,UPS,2024-12-11 01:52:00,2024-12-16 01:52:00
2521,2968,DFW-02,USPS,2025-09-26 06:10:00,2025-09-29 06:10:00
2522,2969,ATL-01,FedEx,2025-01-07 23:38:00,
2523,2970,ATL-01,FedEx,2025-06-03 19:10:00,2025-06-08 19:10:00
2524,2971,CLT-03,DHL,2025-02-27 05:38:00,2025-02-28 05:38:00
2525,2972,DFW-02,UPS,2025-07-17 11:13:00,2025-07-19 11:13:00
2526,2973,CLT-03,FedEx,2025-06-15 06:58:00,
2527,2974,ATL-01,FedEx,2025-04-12 19:42:00,2025-04-16 19:42:00
2528,2975,DFW-02,UPS,2025-02-02 05:33:00,2025-02-04 05:33:00
2529,2976,DFW-02,FedEx,2025-01-08 21:01:00,2025-01-11 21:01:00
2530,2977,CLT-03,FedEx,2025-07-21 04:16:00,2025-07-26 04:16:00
2531,2978,CLT-03,UPS,2025-08-07 14:17:00,
2532,2979,CLT-03,USPS,2025-10-22 19:01:00,2025-10-25 19:01:00
2533,2980,DFW-02,USPS,2025-06-25 05:22:00,2025-06-30 05:22:00
2534,2981,ATL-01,DHL,2025-08-20 09:29:00,2025-08-23 09:29:00
2535,2982,CLT-03,USPS,2025-01-02 04:29:00,2025-01-05 04:29:00
2536,2983,DFW-02,UPS,2025-08-03 03:47:00,2025-08-07 03:47:00
2537,2984,DFW-02,UPS,2025-08-10 18:52:00,2025-08-13 18:52:00
2538,2985,DFW-02,UPS,2025-02-10 08:10:00,2025-02-12 08:10:00
2539,2986,ATL-01,UPS,2025-11-10 09:55:00,
2540,2987,ATL-01,USPS,2025-08-16 13:34:00,2025-08-18 13:34:00
2541,2988,CLT-03,DHL,2025-09-05 12:17:00,2025-09-07 12:17:00
2542,2989,CLT-03,UPS,2025-10-27 07:02:00,2025-10-28 07:02:00
2543,2990,DFW-02,USPS,2024-12-31 09:33:00,2025-01-01 09:33:00
2544,2992,CLT-03,USPS,2025-08-22 23:53:00,2025-08-23 23:53:00
2545,2993,ATL-01,DHL,2025-11-07 02:01:00,2025-11-11 02:01:00
2546,2994,DFW-02,DHL,2025-11-04 11:41:00,
2547,2995,ATL-01,DHL,2025-07-12 03:17:00,2025-07-13 03:17:00
2548,2996,ATL-01,DHL,2025-10-12 15:54:00,
2549,2998,ATL-01,FedEx,2024-08-12 04:20:00,2024-08-15 04:20:00
